3.12027, 5.0474, 1.63781, 0.303745
3.10599, 5.26015, 1.63781, 0.482824
3.08947, 5.50638, 1.63781, 0.498497
3.07274, 5.75554, 1.63781, 0.499868
3.05601, 6.00496, 1.63781, 0.499988
3.03927, 6.25439, 1.63781, 0.499999
3.02252, 6.50383, 1.63781, 0.5
3.00578, 6.75327, 1.63781, 0.5
2.98904, 7.00271, 1.63781, 0.5
2.9723, 7.25215, 1.63781, 0.5
2.95645, 7.50163, 1.5989, 0.5
2.97903, 7.75002, 1.36136, 0.5
3.05728, 7.98161, 1.12856, 0.5
3.19313, 8.19667, 0.886258, 0.5
3.36864, 8.36681, 0.653461, 0.5
3.58782, 8.49592, 0.411162, 0.5
3.82665, 8.56781, 0.173613, 0.5
4.07569, 8.58148, -0.0639351, 0.5
4.32095, 8.53616, -0.301483, 0.5
4.54866, 8.4344, -0.539032, 0.5
4.74603, 8.28192, -0.77658, 0.5
4.89396, 8.09994, -0.999876, 0.5
4.9962, 7.89443, -1.21842, 0.5
5.05393, 7.65179, -1.45597, 0.5
5.05233, 7.39742, -1.69827, 0.5
4.99153, 7.15553, -1.93582, 0.5
4.87552, 6.93474, -2.17336, 0.5
4.71354, 6.74473, -2.32629, 0.5
4.54555, 6.56639, -2.32629, 0.5
4.37071, 6.38077, -2.32629, 0.5
4.1993, 6.19879, -2.32629, 0.5
4.02789, 6.0168, -2.32629, 0.5
3.85647, 5.83482, -2.32629, 0.5
3.68506, 5.65284, -2.32629, 0.5
3.51365, 5.47086, -2.32629, 0.5
3.34224, 5.28887, -2.32629, 0.5
3.17425, 5.11053, -2.32629, 0.5
2.99941, 4.92491, -2.32629, 0.5
2.828, 4.74292, -2.32629, 0.5
2.65659, 4.56094, -2.32629, 0.5
2.48517, 4.37896, -2.32629, 0.5
2.31719, 4.20062, -2.32629, 0.5
2.15924, 4.01376, -2.16861, 0.5
2.04606, 3.7971, -1.93582, 0.5
1.98526, 3.55521, -1.69827, 0.5
1.98309, 3.30581, -1.46072, 0.5
2.03967, 3.0629, -1.22317, 0.5
2.15182, 2.84012, -0.985623, 0.5
2.31325, 2.65, -0.748074, 0.5
2.51489, 2.5032, -0.510526, 0.5
2.73579, 2.41071, -0.28248, 0.5
2.98686, 2.36985, -0.0401803, 0.5
3.2306, 2.38846, 0.192617, 0.5
3.47256, 2.46698, 0.434916, 0.5
3.6847, 2.59812, 0.672465, 0.5
3.86003, 2.77551, 0.910013, 0.5
3.98869, 2.98918, 1.14756, 0.5
4.06346, 3.22712, 1.38511, 0.5
4.08014, 3.47598, 1.62266, 0.5
4.03779, 3.72177, 1.86021, 0.5
3.93878, 3.95069, 2.09775, 0.5
3.78944, 4.15056, 2.29344, 0.5
3.6241, 4.33807, 2.29344, 0.5
3.45875, 4.52559, 2.29344, 0.5
3.29684, 4.71595, 2.20228, 0.5
3.1745, 4.9333, 1.96473, 0.5
3.10673, 5.17333, 1.72718, 0.5
3.08463, 5.42046, 1.64552, 0.327888
