-0.988599, -0.236513, 0.510102, 0
-1.10789, -0.245582, 0.320482, 0
-1.13668, -0.227211, 0.730041, 0
-1.30689, -0.195148, -0.242522, 0
-1.32792, -0.323599, -0.327335, 0
-1.36835, -0.383731, -0.433594, 0
-1.55791, -0.421851, -0.476982, 0
-1.45545, -0.414618, -0.750435, 0
-1.41373, -0.499236, -1.40227, 0.379429
-1.36718, -0.404886, -0.359022, 0.489949
-1.35172, -0.382656, -1.2352, 0.49912
-1.41689, -0.368364, -1.306, 0.499915
-1.21047, -0.350602, -1.73529, 0.499993
-0.942132, -0.39294, -1.53972, 0.534469
-0.773657, -0.495805, -2.06793, 0.589958
-0.684807, -0.575312, -2.12691, 0.651615
-0.517198, -0.643172, -1.20159, 0.664636
-0.241114, -0.750151, -1.79815, 0.665424
-0.283221, -0.870089, 2.99494, 0.665494
-0.05829, -0.840487, 2.13909, 0.665499
-0.1214, -0.728242, 1.86248, 0.6655
-0.062229, -0.896411, 2.55108, 0.6655
0.248016, -0.917323, 2.67654, 0.6655
0.564857, -0.841003, 1.72729, 0.6655
0.809142, -0.701445, 1.59324, 0.6655
0.648771, -0.724238, 0.138914, 0.6655
0.596234, -0.605698, -0.220448, 0.6655
0.902977, -0.51538, -1.1702, 0.6655
0.979031, -0.61336, -0.993178, 0.6655
0.924041, -0.549059, -0.701023, 0.6655
0.945951, -0.29574, -0.490437, 0.6655
0.920641, -0.463949, -0.0403147, 0.6655
0.734423, -0.715155, 0.345992, 0.6655
0.319629, -1.01807, -0.0300592, 0.6655
0.851246, -0.698051, 1.18781, 0.6655
1.11242, -0.798048, 1.01789, 0.6655
1.21962, -0.672044, 0.414595, 0.6655
1.06879, -0.755742, -0.478831, 0.6655
0.719809, -0.75301, -0.430143, 0.6655
0.694321, -1.07148, 1.69537, 0.6655
0.885307, -1.06529, -2.24766, 0.6655
0.854431, -0.970782, -1.88751, 0.6655
0.841261, -1.00434, -1.94658, 0.6655
1.04154, -0.948779, -2.80377, 0.6655
0.461875, -1.0579, -1.36305, 0.6655
0.321597, -1.12558, -2.69426, 0.6655
0.348943, -1.04, -2.42, 0.6655
0.0397623, -1.095, -2.53091, 0.6655
0.754801, -0.85346, -2.79715, 0.6655
1.16004, -0.649985, -2.36876, 0.6655
1.66951, -0.328244, -1.86899, 0.6655
2.12651, -0.051346, -1.41468, 0.6655
1.73014, -0.0135338, -1.31023, 0.6655
1.32909, -0.206224, -1.56133, 0.6655
1.06291, -0.202257, -0.583681, 0.6655
1.0974, -0.238283, 0.45992, 0.6655
0.963473, -0.225459, 0.32511, 0.6655
1.46159, -0.0495273, 0.577973, 0.6655
1.60508, -0.158716, 0.30594, 0.6655
1.31035, -0.188031, 0.735811, 0.6655
1.10847, -0.317962, 0.860366, 0.6655
1.02817, -0.330964, 1.70915, 0.6655
1.2904, -0.27418, 0.880652, 0.6655
1.47596, -0.198888, 0.0484618, 0.6655
1.5866, -0.0302775, -1.5184, 0.6655
2.15731, 0.0719334, -0.53626, 0.6655
1.77755, 0.15628, -0.913623, 0.6655
1.92083, 0.236273, 0.120309, 0.6655
1.55625, -0.0213846, -0.605473, 0.6655
1.33189, -0.251789, 0.0678925, 0.6655
1.15057, -0.555934, -0.212635, 0.6655
1.45082, -0.262762, 1.66236, 0.6655
1.27642, -0.532739, 1.93838, 0.6655
1.11785, -0.792744, 0.536508, 0.6655
0.943146, -0.762182, 0.557837, 0.6655
1.41056, -0.728248, 1.26183, 0.6655
1.55735, -0.48836, 2.05415, 0.6655
1.87138, -0.223223, 2.1841, 0.6655
1.6211, -0.251009, 2.88528, 0.6655
