-2.8013, -1.94971, -0.766176, 0.454492
-2.6273, -2.11714, -0.766176, 0.496017
-2.44769, -2.28997, -0.766176, 0.499651
-2.2676, -2.46327, -0.766176, 0.499969
-2.08746, -2.63661, -0.766176, 0.499997
-1.90732, -2.80996, -0.766176, 0.5
-1.72718, -2.98331, -0.766176, 0.5
-1.54704, -3.15665, -0.766176, 0.5
-1.36689, -3.33, -0.766176, 0.5
-1.18675, -3.50334, -0.766176, 0.5
-1.00661, -3.67669, -0.766176, 0.5
-0.837278, -3.83964, -0.766176, 0.5
-0.657136, -4.01298, -0.766176, 0.5
-0.476994, -4.18633, -0.766176, 0.5
-0.307661, -4.34927, -0.766176, 0.5
-0.127519, -4.52262, -0.766176, 0.5
0.0526232, -4.69597, -0.766176, 0.5
0.229162, -4.86585, -0.766176, 0.5
0.402098, -5.03226, -0.766176, 0.5
0.58224, -5.2056, -0.766176, 0.5
0.758779, -5.37548, -0.766176, 0.5
0.942524, -5.5523, -0.766176, 0.5
1.12267, -5.72564, -0.766176, 0.5
1.30281, -5.89899, -0.766176, 0.5
1.48295, -6.07233, -0.766176, 0.5
1.66309, -6.24568, -0.766176, 0.5
1.83963, -6.41556, -0.766176, 0.5
2.01977, -6.58891, -0.766176, 0.5
2.19991, -6.76225, -0.766176, 0.5
2.38006, -6.9356, -0.766176, 0.5
2.5602, -7.10895, -0.766176, 0.5
2.74034, -7.28229, -0.766176, 0.5
2.92048, -7.45564, -0.766176, 0.5
3.10059, -7.62902, -0.772259, 0.5
3.25835, -7.82221, -1.00462, 0.5
3.36298, -8.03762, -1.23267, 0.5
3.40873, -8.21663, -1.40845, 0.5
3.42091, -8.44585, -1.627, 0.5
3.39203, -8.63841, -1.81229, 0.5
3.33023, -8.81781, -1.99282, 0.5
3.24285, -8.97493, -2.16386, 0.5
3.09457, -9.15015, -2.3824, 0.5
2.90322, -9.29415, -2.61045, 0.5
2.6795, -9.39266, -2.84325, 0.5
2.4341, -9.4372, -3.08079, 0.5
2.1851, -9.42275, 2.96484, 0.5
1.9465, -9.35011, 2.72729, 0.5
1.7317, -9.22336, 2.48975, 0.5
1.55528, -9.06096, 2.36057, 0.5
1.38839, -8.89552, 2.36057, 0.5
1.21084, -8.71952, 2.36057, 0.5
1.03329, -8.54351, 2.36057, 0.5
0.855741, -8.36751, 2.36057, 0.5
0.681743, -8.19503, 2.36057, 0.5
0.504195, -8.01903, 2.36057, 0.5
0.326646, -7.84303, 2.36057, 0.5
0.152648, -7.67055, 2.36057, 0.5
-0.0249004, -7.49455, 2.36057, 0.5
-0.202449, -7.31855, 2.36057, 0.5
-0.379998, -7.14254, 2.36057, 0.5
-0.557547, -6.96654, 2.36057, 0.5
-0.735095, -6.79054, 2.36057, 0.5
